Text,Sentiment
"In January-September 2007 , the group 's net sales from continuing operations rose to EUR 213.1 mn from EUR 172.6 mn in the corresponding period in 2006 .",1
"In January-September 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",1
"In January-September 2010 , Fiskars ' net profit went up by 14 % year-on-year to EUR 65.4 million and net sales to EUR 525.3 million from EUR 487.7 million .",1
In July it and Quadriga Capital sold their Lewa GmbH pump-making business to Japan 's Nikkiso Co. .,0.5
"In July-September 2008 , YIT 's net sales increased to EUR 970.8 mn , compared to EUR 906.8 mn in the corresponding period in 2007 .",1
"In July-September 2009 , Konecranes ' sales decreased to EUR 368.7 mn from EUR 520.4 mn in July-September 2008 .",0
"In June it sold a 30 percent stake to Nordstjernan , and the investment group has now taken up the option to acquire EQT 's remaining shares .",0.5
"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .",1
"In Middle East & North Africa , Tecnotree has grown considerably in the recent years .",1
"In November , the Finnish government decreased its ownership in the company further to 31.1 percent from 38 percent .",0.5
"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 .",0
In order to grow u need to SPEND MONEY aka INVEST in the future. At 10x earnings CST is a steal and shorts will cover over time BuyTheDips,1
"In parallel , TeliaSonera has decided to conduct a compulsory acquisition .",0.5
"In past 3 days, more money came to Yes Bank compared to withdrawals as only one-third of customers withdrew Rs 50,0??https://t.co/sIaYn77tzE",1
"In Penttil+? 's vision , the most important reason for the transaction is Russia .",0.5
"In providing managed services , Nokia takes responsibility for building , operating and transferring as well as optimising the Indosat 3G network .",0.5
"in Q1 '10 19 April 2010 - Finnish forest machinery and equipment maker Ponsse Oyj HEL : PON1V said today that it expects to swing to a net profit of some EUR6 .3 m in the first quarter of 2010 , from an EUR9 .6 m loss a year earlier .",1
in Q1 2010 18 May 2010 - Finnish electrical components maker Salcomp Oy ( HEL : SAL1V ) said today it turned to a net profit of EUR1 .6 m in the first quarter of 2010 versus a loss of EUR2m in the corresponding period last year .,1
"In Q1 of 2009 , Bank of +_land 's net interest income weakened by 10 % to EUR 9.1 mn .",0
"In Q1 of 2009 , the company 's operating loss totalled EUR 0.3 mn , compared to a profit of EUR 3.6 mn in Q1 of 2008 .",0
"In Q1 of 2009 , the company 's result before taxes from continuing operations , excluding non-recurring items , totalled EUR -0.4 mn , compared to EUR -0.1 mn in the corresponding period in 2008 .",0
"In Q1 of 2010 , Bank of +_land 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn .",1
"In Q2 of 2009 , profit before taxes amounted to EUR 13.6 mn , down from EUR 26.8 mn in Q2 of 2008 .",0
"In recent months , Capman has taken significant steps to simplify its operations , CEO Lennart Simonsen said .",1
In return the New York-based private equity firm will receive a 51 % stake in the Latvian IT and telecom group .,0.5
"In Russia , Raisio 's Food Division 's home market stretches all the way to Vladivostok .",0.5
"In sales volume , Coca-Cola 's market share has decreased by 2.2 % to 24.2 % .",0
"In September 2010 , the Finnish group agreed to buy Danish company Rose Poultry A-S for up to EUR23 .9 m in a combination of cash and stock .",1
"In September alone , the market declined by 10.2 percent year-on-year to 19.28 million liters .",0
IN SOME ANA,1
"In stead of being based on a soft drink , as is usual , the Teho energy drink is made with fresh water .",0.5
"In Sweden , Gallerix accumulated SEK denominated sales were down 1 % and EUR denominated sales were up 11 % .",0.5
"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",1
"In Sweden , there is an oversupply of pharmacies .",0
In Sweden the agreement covers data communication services as well .,0.5
"In Switzerland , Teleste have been an established supplier of products for a long time and its primary customers include cable and fiber-to-the-home ( FTTH ) operators .",0.5
"In terms of power generation , Fortum produced 39.3 TWh of electricity during the first nine months of 2006 , compared with 38.0 TWh during the same period in 2005 , according to figures released in the group 's latest financial results .",0.5
"In the Asia-Pacific region , Visa Wave is available in Malaysia , Taiwan and South Korea and will be expanded to Japan and Southeast Asia this year , Jung added .",1
"In the automobile space , Maruti is the most searched brand in cars .",0.5
"In the autumn , it plans to expand service to St. Petersburg and Moscow and launch service to Yekaterinburg , Russia , flying there three times a week .",1
"In the Baltic countries , Atria 's target is organic growth .",0.5
"In the Baltic countries , development of operations and reorganisation continued , and non-recurring items related to the takeover process lowered earnings .",0
"In the Baltic countries , sales fell by 40.2 % , and in Russia , by 23.2 % in terms of euros , and by 10.7 % in terms of local currency .",0
"In the Baltic countries , sales fell by 42.6 % .",0
"In the Baltic states the company reports net sales of EUR 11.9 mn , down from EUR 14.2 mn , and an operative EBIT of EUR -2.2 mn , down from EUR -1.7 mn .",0
"In the Baltics , the merger of the businesses of the two is expected to be completed in early 2008 .",0.5
"In the beginning of the negotiations , the estimated number of reductions was 50 at the maximum .",0.5
"In the beginning of this year , Wartsila had secured an order to deliver four gas-fuelled main engines and propulsion machinery for the same vessel .",1
"In the broader market, the 30-share BSE Sensex ended 986.11 points or 3.22 per cent higher at 31,588.72.

https://t.co/yFad5E3LmN",1
"In the building and home improvement trade , net sales totalled EUR 1,173 mn , down from EUR 1,566 mn a year earlier .",0
"In the building and home improvement trade , sales decreased by 22.5 % to EUR 201.4 mn .",0
"In the building and home improvement trade , sales decreased by 6.3 % , totalling EUR 154.1 mn .",0
"In the Czech Republic , the profiling unit at Ostrava will be closed and the machinery will be relocated to Ruukki 's bigger plants in Hungary , Poland and Romania by the end of the first quarter of 2009 .",0.5
"In the Czech Republic , the smaller profiling unit at Ostrava will be closed and the machinery will be gradually relocated to Ruukki 's bigger plants in Hungary , Poland and Romania by the end of the first quarter of 2009 .",0.5
"In the end , Sanoma News wants to secure its foundation with the savings .",0.5
"In the end of 2006 , the number of outlets will rise to 60-70 .",1
"In the financial statement for the first quarter of 2010 , Tikkurila is reported under discontinued operations .",0.5
"In the first half of 2008 , the Bank 's operating profit fell to EUR 11.8 mn from EUR 18.9 mn , while net interest income increased to EUR 20.9 mn from EUR 18.8 mn in the first half of 2007 .",0
"In the first nine months of 2010 , the company 's net loss narrowed to EUR 415,000 from EUR 7.4 million for the corresponding period of 2009 .",1
"In the first nine months of 2010 , the company 's net loss narrowed to EUR415 ,000 from EUR7 .4 m for the corresponding period of 2009 .",1
"In the first quarter of 2008 , Sacanfil 's net sales totalled EUR 50.0 mn and its operating profit EUR 4.7 mn .",0.5
"In the first quarter of 2010 , the mark-to-market result was a pretax profit of EUR 133 million versus a loss of EUR 32 million in the same period last year .",1
"In the fourth quarter of 2006 , OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 .",0.5
"In the fourth quarter of 2008 , net sales decreased to EUR 121.4 mn from EUR 165.5 mn in the fourth quarter of 2007 .",0
"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .",1
"In the fourth quarter of 2009 , Atria 's net loss shrank to EUR 1.2 million from EUR 5.9 million and net sales contracted to EUR 340.4 million from EUR 361.1 million .",1
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .",1
"In the Homeware area , Fiskars provides leading branded products for home , kitchen , and interior design .",1
In the meantime the CEO 's duties will be assumed by Outotec 's Deputy CEO Seppo Rantakari .,0.5
"In the method the smelt spouts 2 are separated from the working area 6 by a shielding wall 8 , 10 arranged movable in relation to the smelt spouts .",0.5
"In the next few years , the ICT sector 's share of electricity consumption will be raised by the increase in the popularity of smartphones .",0.5
"In the reporting period , EPS stood at EUR0 .07 versus EUR0 .11 .",0
"In the reporting period , net sales rose by 8 % year-on-year to EUR64 .3 m , due to the business acquisitions realized during the first half of 2008-09 , the effect of which was EUR10 .9 m in the review period .",1
"In the reporting period , the company 's operating profit grew by 43.2 % to EUR 6 million .",1
"In the second quarter of 2009 , net sales through operator business partners represented 47 % of the Group 's total net sales .",0.5
"In the second quarter of 2010 , Raute 's net loss narrowed to EUR 123,000 from EUR 1.5 million in the same period of 2009 .",1
"In the second quarter of 2010 , the company 's net profit was EUR1 .7 m compared to a net loss of EUR1 .3 m in April-June 2009 .",1
"In the second quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",1
"In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 .",1
"In the second quarter of 2010 , the group 's pretax loss narrowed to EUR 400,000 from EUR 600,000 .",1
"In the sinter plant , limestone and coke breeze are mixed with the iron ore concentrate and sintered into lump form or sinter for use in the blast furnaces as a raw material for iron-making .",0.5
"In the spring 2006 , a total of 386,530 Stock Options 2002 B were annulled .",0.5
"In the survey , Goodyear is the third most valued tyre brand , followed by Continental and Bridgestone .",0.5
"In the third quarter , net sales increased by 12 % year-on-year to EUR 159.5 million , or by 6 % at comparable currency rates growth .",1
"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .",1
"In the third quarter of 2007 , net sales totaled EUR 25.95 mn , and operating profit EUR 3.88 mn .",0.5
"In the third quarter of 2010 , net sales increased by 5.2 % to EUR 205.5 mn , and operating profit by 34.9 % to EUR 23.5 mn .",1
"In the third quarter of fiscal 2008 Efore swung to a net loss of EUR 400,000 versus a net profit of EUR 200,000 for the corresponding period of fiscal 2007 .",0
"In the video above Marimekko 's design manager , Noora Niiininoski , explains that the brands are a natural fit for each other because they both have a timeless style .",0.5
"In this case , the effect would be negative in Finland .",0
"In this market, gaining 12.8% for the 12 months makes you the top stock-fund manager https://t.co/aVQ9SiucK7",1
"In this way , the industry 's starting point has been the consumers ' needs .",0.5
"In today s business , you have to pre-empt what consumers want , said Mohammed Zainalabedin , General Manager , Zain Bahrain .",0.5
"In total , more than 3000 surveillance cameras will be handled and managed according to a variety of needs , the company said .",0.5
"In volume , the focus is already outside Finland , as 60 % of the group 's products are made in Poland and the Baltic countries .",0.5
"INAP 717, riding 10MA, extended, based, bolly deviation1 & 10MA right under, room to upper bolly  ",1
"Incap , headquartered in Oulu , Finland , is a electronics contract manufacturer with some 750 employees in Finland , Estonia and India .",0.5
Incap and Lankapaja aim to enter into actual agreement to transfer the sheet-metal production to the buyer in February in order to complete the transfer on 1 March 2011 .,1
Incap Contract Manufacturing is a subsidiary of Incap Corporation of Finland .,0.5
Incap Contract Manufacturing Services Private Limited has inked agreements with six new customers in India .,1
"Incap Contract Manufacturing Services Pvt Ltd , a subsidiary of Incap Corporation of Finland , is acquiring the manufacturing unit of the TVS Electronic Ltd at Tumkur , near Bangalore , for Rs40 crore .",0.5
"Incap Contract Manufacturing Services Pvt Ltd , a subsidiary of Incap Corporation of Finland , plans to double its revenues by 2007-2008 .",1
"Incap Contract Manufacturing will carry out the manufacturing for these agreements at its factory in Tumkur , near Bangalore .",0.5
"Incap Corporation Stock Exchange Announcement 29 April 2010 at 1 p.m. INVITATION TO A NEWS CONFERENCE ON INCAP 'S INTERIM REPORT Q1-2010 Incap will publish its interim report for January-March 2010 on Wednesday , 5 May 2010 .",0.5
Incap Corporation Stock Exchange Release 4 May 2010 at 8.30 a.m. INCAP CORPORATION 'S DIRECTED SHARE ISSUE WAS SUBSCRIBED IN FULL The Board of Incap Corporation has approved the subscriptions of directed share issue .,0.5
Incap estimates it will generate a revenue of 10 mln euro ( $ 13.2 mln ) from its Indian operations for 2007 .,0.5
Incap Furniture is presently negotiating staff cuts .,0
"Includes company and brand share data by category , as well as distribution channel data .",0.5
Increase in the number of shares is based on the option rights which were granted to the management of the company under the stock option plan 2006 .,0.5
Increased trust of our clients in YIT can be seen as apartment sales accelerated .,1
"India among handful of countries projected to register positive growth rate amid the Covid-19 crisis, says RBI Governor",0
"India Inc Stands By Lockdown Extension Call; Seeks Stimulus Package To Rebuild Economy
https://t.co/pPSa2aGqZ3",0
"India is expected to post sharp turnaround in 2021-22, says RBI Governor quoting IMF projection",1
"India is high on our priority since business links between our two countries is also expanding , '' Tornstrom said .",0.5
"India 's trade with Russia currently stands at four billion dollars , growing 9.6 per cent in fiscal 2007 .",1
"India To Be Grow Fastest Among G20 Economies Amid Corona Impact: Report
https://t.co/9dIIgHE3ub",1
"India To Grow At 1.9% This Year, Global Growth To Shrink By 3%, Forecasts IMF
https://t.co/urepSnT2VY",0
Indian banking system safe and sound: Shaktikanta Das,1
Indian banks are safe and there is no need to resort to panic withdrawals: RBI Governor Shaktikanta Das,1
"Indian Stocks Crash To Worst Day Since 2008 As Pandemic Fuels Growth Fears
https://t.co/IUUaVqggRI",0
"Indian Stocks Rebound Sharply, But Suffer Worst Week Since 2009
https://t.co/r5RNbKDRnL",0
"India's 2019-20 Fuel Demand Growth Worst In Over Two Decades
https://t.co/YfTp4gWwLS",0
"India's Place In Global Markets Is At Stake In Virus Response
https://t.co/FiA4QADjBO",0
"India's Services Activity Hits 5-Month Low Amid Coronavirus Crisis: Survey
https://t.co/Urv0Rj5eyv",0
"Indigo and Somoncom serve 377,000 subscribers and had a market share of approximately 27 % as of May 2007 .",0.5
"Indonesia sold $4.3 billion of bonds, including one it won????t pay off for 50 years https://t.co/YsELWjzMli",1
"IndusInd Bank Crashes 27% From Day's High As Trading Volume Spikes
https://t.co/holGm1K7mk",0
"Industrial Output Rises 2% In January
https://t.co/rmUQUI1HPd",1
"Industry body CII said #discoms are likely to suffer a net revenue loss of around Rs 30,000 crore

https://t.co/8c6YJYJajL",0
"industry in Asia +?akistan , Malaysia , Taiwan and Philippines Today , Global Research & Data Services is going to publish several market analyses about the cement markets in Asia .",0.5
Industry Investment is very interested in Glaston 's solar energy projects .,1
INFI from watch list gapped over line - vol just 5% of ave full day - watching  ,1
INFI from watch list gapped to over line today on vol so far of 16% full day average   ,1
INFI from watch list moving up toward 42 line though volume so far is light today  ,1
Inflows with a capital I: The S&amp;P 500 fund took in $11 billion in March https://t.co/kTk0dimVl4,0
INFN  Over 7.20  ,1
INFN at 7,1
"INFN continuing to look strong, looking for a move to 7.15",1
INFN taking some off here,1
"Information system supplier Sentera -- up 24.51 pct -- was the next most heavily traded share after SysOpen Digia , a software house , acquired 77.4 pct of the company this morning for just under 33 mln eur .",0.5
Ingen is an established medical device manufacturer with an emerging new medical product line for the respiratory market worth an estimated $ 4 billion in the U.S. and $ 8 billion globally .,0.5
Inha Works has invested in its product development and market research .,0.5
"Initial estimated total value of the contract was 250 000 Euros , excluding VAT .",0.5
"Initially , the company said a maximum of 15 people would be made redundant in the parent company and about 15 in its subsidiaries .",0
"Injected liquidity to the tune of 3.2% of GDP between February 6 and March 27, 2020, RBI says",1
Innovative Drugs May Win .S. Approval After Early Trials  good news for #biotech DVAX GAE GOVX,1
INO Some perspective:   ,1
"INO Wow, nice accumulation today, heavy...",1
"Instead , Elcoteq has signed a non-binding Letter of Intent with another Asian strategic investor .",1
"Instead of the classic M. Night Shyamalan twist, we got the recent M. Night Shyamalan disappointment AAP",0
Insurance policies should be simple .,0.5
"Insurer Axa ( PAR : CS ) slid by 5.35 % to EUR 14.15 , after Citigroup and ING slashed their targets on the stock .",0
INT #1 on SMB adar weak today,0
INTC Anyone have any thoughts on how late algo trading and option OI will affect the stock price tomorrow? My guess 20.50 to 21.50 at close,1
INTC BY 500  21.10 STOP 19.00,1
INTC ooks ready to move higher from here. Buy point is at 22.02 (200EMA). Bullish setup.  ,1
"Intel a tobacco stock?...interesting read and analogy...up to Intel I guess, but the dividend is tasty  intc",1
"Intel earnings - capex & mobile matter not EPS.  I mean, is the PC biz decline news to you? INTC HPQ AAP DE AMH",1
"Intellisync Wireless Email from Nokia is a full-featured wireless e-mail solution that connects users to their e-mail , calendar , contacts , notes and task lists while away from the office , according to the company .",0.5
Interactive Intelligence back near all-time highs. ININ  ,1
Intermolecular is looking promising. Pivot above 10. IMI  ,1
International operations accounted for over 80 % of net sales .,0.5
"International sales rose by 59.8 % to EUR 1,244.4 mn .",1
"INTERNET BUSINESS NEWS - -_ 1995-2006 M2 COMMUNICATIONS LTD As part of a drive to protect users of its Internet banking service , Barclays Bank has announced that it is to recommend F-Secure Internet Security to its customers .",0.5
Investment management and investment advisory services are the company 's sole line of business .,0.5
Investments are not disclosed .,0.5
Investments in product development stood at 6.0 mln euro ( $ 8.8 mln ) .,0.5
"Investments span across various product and investment types , including retail , hospitality , office , and residential , with interests in real-estate portfolios , non-performing loans and corporate restructurings .",0.5
"Investors are abandoning the market for loans in which the government doesn????t shoulder the risk, starving the lende????https://t.co/7T7mzIVhss",0
Investors are anticipating new-home construction data and a Fed survey on manufacturing conditions https://t.co/KeFDcsHLTG,1
Investors are showing more appetite for the junk-bond market https://t.co/RHRIXkxgTN,1
Investors can survive a bear market the same way hikers survive an encounter with a bear: Remain calm and don????t mak????https://t.co/RLOCicZeGg,1
Investors hope Thursday????s OPEC+ meeting will signal an end to the Saudi-Russian oil-price war https://t.co/2dXum2tlfY,1
Investors in LSE-listed funds enjoyed solid returns for years but as the airline industry is pummeled by coronaviru????https://t.co/CjFvFYzxYw,1
Investors into GD SV PA PTM stocks in GDX GDXJ GT GDX ING GGGG SWC PG PA and GOO AY H NEM AEM ABX pay SDIV,1
"Investors Lose Rs 6.84 Lakh Crore In Worst Day For Markets In Over Four Years
https://t.co/FpKijonvXE",0
Investors on today's jobs number: ???? don????t think anybody????s surprised that it was a terrible month...We know it????s go????https://t.co/05YIheTICU,0
Investors want massive cuts to global oil supply as an initial measure to address the ballooning coronavirus crisis https://t.co/D3DmKTYKRM,0
"Investors will continue being interested in the company 's share although it is not quite cheap , Affarsvarlden said .",1
INVN - any panic surge higher start short entries and save  for red bar risky but timing top on next move is good scaling start for short,0
"INVN - Do I believe? Well, 111 tweets since 2012 says I do (tweets w/ InvenSense mentioned)  ",1
INVN also over line - from watch list this a trade to top of red candle on the left   ,1
INVN CEE - started it's red bar down shorting more and CEE hasnt made it move yet - patience,0
INVN CEE - wait for slowing volume and a red bar - and these 2 will move down identical - easy ,0
INVN huge accumulation with no selling since July low. Starting to form right side of deep long consolidation pattern. On watch.,1
INVN is a tough one to figure out & trade short term. I'm in long term so I brush off the intraday volatility,1
INVN keep close eye on this one for surge up from short bagholders - may take 2 days first red bar finish is top big short score to be made,0
INVN last one...watch for the breakout...good luck today   ,1
INVN nice follow through day with great volume again.,1
INVN reports next week & is 3rd with a 13.5% gain this year #13for2013 (watch cup w/ handle - wkly)  ,1
IonPhasE 's second major owner is venture capital firm Aura Capital .,0.5
"IP sneaky breakout seconds to go before close, waited all day for this one",1
"IPHI ....that would be called a spike, lol, in at .49",1
IPX  Over 22.15  ,1
IPX biotech on watchlist with vol of 42% full day ave moving toward gap and 200-day needs more vol  ,1
"Is AAP Alive? Well, yes ... yes, it is.  ",1
"Is it just me, or does that look like a double top on HD?",0
Is it the doomsday for AAP?,0
"is planning to expand its product portfolio in the harbor segment , chief executive Pekka Lundmark told Financial Times Deutschland .",1
Is there a tax break hiding in your home office? https://t.co/xfCOlsTKYm,0
is this a potential h&s on  with neckline 65ish?  ,0
Is this the last stance of SPW before the pump and dump collapses to 11.63?,0
ISG Decent amount of Vol. behind this bounce. One day does not make a trend. Holding Short,0
ISG someone got a margin call on this move...Craziness in the market towards the close SPY DIA QQQ could not break through Mon.'s high,0
ISG this technology is still in its infancy...the demand is there.  Hospitals/surgeons want it.  Will only get better over time imo.,1
ISIS - with continued volume this can go much higher 13.22 to 14 is easy for this - it has some big green moves,1
ISIS another leg higher,1
ISIS looking for 16.30-35 next tgt,1
ISIS we open anywhere here or under 16.75 we see 17.25 - easiest .50 cent trade ever,1
"ISIS, peeling some off here 16.19",1
"ISMS does not disclose its financial results , the daily said .",0.5
"Isn't AAP getting unjustly punished for having too much cash, good problem to have, no? I still love my Iphone! happily trapped in ecosys!",1
"Iso Omena is based in the Matinkyla district of the southern part of the city of Espoo , southern Finland .",0.5
"Isopropyl-alcohol prices have more than tripled in the U.S. since March 10 and reached $3,160 a metric ton Tuesday,????https://t.co/O5EeZa1FVb",0
"Israeli cable network operator HOT Telecom has chosen Teleste , an international technology group , as its exclusive provider of FTTx equipment in Israel , according to Teleste today .",1
isten if NP crosses 136.82 it will go.,1
It also confirmed its earnings guidance for the whole 2009 issued in its report for the whole 2008 .,0.5
It also has potential clients in the growing environmental and recycling technology sectors .,0.5
"It also has strong assets in electronic media , employing 18,500 an increase of 9 percent on last year .",1
"It also includes the installation of new equipment , training and start-up services , as well as service work of the shoe press delivered by Vaahto in 2001 .",0.5
It also recovers valuable raw material for Kemira 's water chemical production .,0.5
It also said its third quarter diluted EPS came in at 0.34 eur compared with 0.16 eur in the same quarter a year ago .,1
It also turned in earnings per share ( EPS ) of EUR 0.44 versus loss per share of EUR 2.26 .,1
It also turned to earnings per share ( EPS ) of EUR 0.08 versus loss per share of EUR 0.04 .,1
It appears from statistics of the Technical Surveillance Authority that customers who switch service providers mostly transfer their numbers to Elisa 's network .,0.5
"It combines a perfect price performance with sophisticated management facilities , the company said .",1
"It comes complete with an LCD touch screen system for selection of your chosen function and prices start at around the pounds 4,805 mark .",0.5
"It currently employs about 750 people and expects headcount to reach 1,000 by end of 2007 .",1
It delivers a different user experience and enables us to widen the market we can address . '',1
It estimates the operating profit to further improve from the third quarter .,1
"It expects revenue between $ 8.4 billion and $ 8.7 billion , compared to analyst estimates of $ 8.67 billion .",0.5
"It generated an operating loss of EUR 96.3 mn , down from a profit of EUR 43.9 mn .",0
"It grew in Finland , Norway , Denmark and the Baltic countries .",0.5
It has been agreed with the company 's Board of Directors that she will be available in an advisory role .,0.5
It has several innovative small molecule and biological drug candidates at different stages of clinical development .,0.5
It has sold one half of its business operations and will enter the Helsinki Stock Exchange via the back door through an innovative buyout arrangement with Kasola .,0.5
It has some 30 offices worldwide and more than 90 pct of its net sales are generated outside Finland .,0.5
It has80 branches in Finland with annual revenue in Finland of ?,0.5
It helps our stakeholders get a better understanding of our operations and the challenges in stainless steel business .,0.5
"It holds 38 percent of Outokumpu 's shares and voting rights , but in 2001 lawmakers gave it permission to reduce the stake to 10 percent .",0.5
It includes options for additional 30 communal building sites as well as construction supervision works for all construction sites .,0.5
"It includes the company 's new , highly powerful , compact and scalable Flexi Multiradio 10 Base Station .",0.5
It inspects the companys strategic strengths and weaknesses .,0.5
It is a disappointment to see the plan folded .,0
"It is a member of the OneWorld alliance , which includes American Airlines and British Airways .",0.5
It is a solid credit that has been compared to a DZ Bank or a Rabobank .,1
It is also 7.7 pct above the 12-month volume weighted average price of the stock .,1
It is also in the process of taking a seat on CapMan 's board - a course which has the support of CapMan management .,0.5
"It is also set to launch a messaging service in the next few days , which would enable users to access their e-mail accounts on MS Exchange .",0.5
"It is being developed by Symbian , the software licensing consortium led by Nokia .",0.5
It is estimated that the consolidated turnover of Kausta Guder will reach Lt 53mn US$ 22.53 mn EUR 15.35 mn in 2007 .,0.5
"It is Estonia 's second-largest meat processing company by market share ( according to AC Nielsen 's 2008 data , 13 percent ) .",0.5
It is expected to be completed by the end of 2007 .,0.5
It is expected to be online by 2011 .,0.5
It is hand-painted resin with real 14-0 trebles and is 75cm long by 25cm deep from top to bottom of the middle hook .,0.5
It is in line with its plans to focus on selected growth segments and streamline corporate structure .,1
"It is necessary to strengthen the company 's operations , however .",0.5
It is now the leading private road ambulance service company in Finland .,1
"It is part of the development of the world-class magnetite deposit at Karara , which has the known potential for over 30 million metric tons of annual processing of magnetite over its estimated 30-year life .",0.5
It is planned to set up the A class business center in the two top storeys of the complex .,0.5
"It is positive that the company it recruited Harri Koponen as CEO , according to Affarsvarlden .",0.5
"It is profitable to make pulp , paper , and sawn goods in areas where the combination of these factors is good .",0.5
It is the first application in the market for invoice and purchase requisition approval with a mobile device .,0.5
"It is the first oil company to join RSPO and commits fully to sustainable sourcing of feedstocks for the production of its NExBTL biodiesel , it said .",0.5
"It is the last smartphone running Maemo 5 , which is to be replaced with MeeGo , a joint project between Nokia , Intel and the open source community .",0.5
It is the most awkward thing to use if you 're holding the phone with one hand .,0
"It makes a wide range of mobile devices with services and software that enable people to experience music , navigation , video , television , imaging , games and business mobility .",0.5
It moved into the No. 2 spot in 2000 when it merged steel operations with Avesta Sheffield to form AvestaPolarit .,0.5
"It now owns 80,565 shares in Amer Sports Corporation , equaling 0.11 % of the company 's share capital and voting rights .",0.5
It offers advanced machinery maintenance and process development services to the pulp and paper industry in Northern China .,0.5
"It operates under three distinct brands : United Supermarkets , Market Street and United Supermercado .",0.5
It posted a turnover of 4.5 mln euro $ 6.1 mln and an operating profit of 1.5 mln euro $ 2.0 mln for 2006 .,0.5
"It projected revenue of $ 2.2 billion to $ 2.3 billion , slightly higher than analyst estimates of $ 2.19 billion .",1
"It provides customers with industry-leading elevators , escalators and innovative solutions for maintenance and modernization .",1
It really wants it. user: ZGNX...C'MON 1.60 + PINT  ,1
"It really worries me how everyone expects the market to rally now,usually exact opposite happens every time we shall see soon bac spx jpm",1
"It rose by 15.7 % and by 24.8 % in Finland and abroad , respectively , to EUR 7 million and EUR 4.2 million , due to a 40 % growth in Russia .",1
"It 's `` finger-friendly '' , and to my opinion , really fast .",0.5
"It s an area that is highly valued , because most of the land there has already been built on .",0.5
"It 's even a little bit higher than Yara 's multiples on itself , ' an analyst in Helsinki said .",0.5
It 's not .,0.5
It 's very difficult to become a Google Analytics channel partner .,0.5
It said Comptel delivers reliable provisioning and activation solutions which improve fulfilment processes for operators .,0.5
"IT services firm TietoEnator was bucking the general trend , holding flat at 22.70 eur , after slipping back from earlier gains .",0
"it started ugly for NFX today, even though you saw higher at open,   ",0
"It started with software that was capable of retrieving the data typed into the computer keyboard ( `` keyloggers '' ) , and then more complex mechanisms arrived on the scene , such as phishing and pharming .",0.5
It therefore seems that Finnish shipping company Viking Line will get the subsidy it needs to order its new LNG-fuelled vessel .,1
It was decided that the auditors are reimbursed according to invoice .,0.5
It will also strengthen Ruukki 's offshore business .,1
"It will be operated by Nokia , and supported by its Nokia NetAct network and service management system .",0.5
It will combine and renew the contents and functionality of the current systems for funding and online service as well as their maintenance .,1
It will focus on improving its profitability next year by streamlining operations .,1
It will provide heating in the form of hot water for the sawmill 's needs .,0.5
It will report full-year results on August 22 .,0.5
It will use the proceeds from the transaction to achieve its target .,0.5
"It would be premature to talk about dates , volume and the investment procedure , '' he said .",0.5
Italian government bond yields rose as Europe????s finance ministers failed to agree on a collective response to the e????https://t.co/Fi7sNJh76H,0
"ITG 's share in the deal is estimated at some 500,000 euro $ 627,000 .",0.5
Its 168 asset management experts manage assets worth over EUR 35 billion .,0.5
It's a racket out there and the media is on it else they would have taken every expert who had been pumping AAP all along to task today.,0
"Its annual capacity is some 10,000 MW .",0.5
"Its board of directors will propose a dividend of EUR0 .12 per share for 2010 , up from the EUR0 .08 per share paid in 2009 .",1
"Its customers include local companies Slo Oy , Kiilto Oy , Toptronics Oy , Normark Suomi Oy , Pellonpaja Oy and Mansner Oy .",0.5
It's fair to say trendfollowers who where short PX at the close yesterday will be having a very uncomfortable day today.,1
"Its main business area , the Glass Machinery Group of Glaston Technologies , is the global market leader in glass processing machines .",1
Its market share is 6 percent according to AC Nielsen 's 2008 data .,0.5
Its market share widened to 48.51 percent from 48.31 percent a year earlier .,1
It's not the first time that AFFY has problems with their drugs.,0
Its other well-known brands include fitness equipment maker Precor and U.S. - based ball sports equipment maker Wilson .,0.5
"Its product portfolio comprises harvesters , forwarders , harvester heads , as well as cranes and loaders .",0.5
It's rare for AMZN to not rally in a holiday shortened week. Think last Thanksgiving was an exception.,1
It's time to invest in MSFT COMPQ   ,1
"its time to put GOOG under the warming lamp and get some heat into it, just languishing for now  ",1
Its total annual revenue comes up to about 160 mln zloty ( $ 56.9 mln-42 .3 mln euro ) .,0.5
IWD short 15 to 13.50,0
"Ixonos estimates that it will hire 20 specialists in mechanical engineering , electronics design , and R&D for its new unit in Jyvaeskylae by the end of 2009 .",1
